Nome,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
GEOVANA TAMILHIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GEOVANA VITORIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GEOVANA YANOMAMI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GEOVANE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GEOVANNA FARIAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GEOVANNA HELENA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GEOVANNA IASMIM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GERSON GABRIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GERSON ORO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GESSIANE CRAVEIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GEZER SUMER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GEZIEL MAGALHÃES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GIADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GIADA RE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GIDEÃO SOUSA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GILBERTO JULIO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GILIARDI LOURENÇO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GILMARA VITORIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GILMÁRIO NEVES,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GILTON EDUARDO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GILVAN ARAÚJO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GILVANIA BEZERRA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GIORDANO BRUNO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GIOVANA,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
GIOVANA GABRIELA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GIOVANA SEVERIANO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GIOVANNA,0,0,0,0,691,0,377,8,0,0,0,4,1,0,0
GIOVANNA DORNELAS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GIOVANNA EMANUELLY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GIOVÂNIA GABRIEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GIULIA LISOTTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GIULIA NICOLLE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GIULIANO VENTURINI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GIUSEPPE PHILIPPI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GIZELY ROSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GLAUCIANE CLARA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GLAUCO GABRIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GLEICE KELLY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GLENDHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GLEYCIANE VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GLORIA MARIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GLORIA RAFAELE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GLÓRIA MARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GLÓRIA MAÍRA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GONÇALO CARMO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GONÇALO COLOMBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GRACE KELLY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GRACIELLE MARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GRACIONE YANOMAMI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GRASIELA MIRANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GRAYCE KELLY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GRAZIELA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GRAZIELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GRAZIELE CARLA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GRAZIELLY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GRAZIELY MAURICI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GRAZILENE WANZET,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GRETA COVARELLI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GUILHERME,504,2149,3104,5778,7440,737,3832,2739,2774,3899,91,14,9,5,1
GUILHERME ARCOVERDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GUILHERME BATISTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GUILHERME BRAGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GUILHERME BRITO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GUILHERME FERNANDO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GUILHERME FRANCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GUILHERME KAUAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GUILHERME MAIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GUILHERME MANUEL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GUILHERME MAZON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GUILHERME NATTANHAEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GUILHERME OLIVEIRA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
GUILHERME ROBERTO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GUILHERME SERAFIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GUILHERME YANOMAMI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GUILLERME COUTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GUSTAVO,0,0,277,173,5156,504,2452,2253,2741,3198,96,6,10,9,6
GUSTAVO AMARAÍ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GUSTAVO BARROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GUSTAVO COSTA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GUSTAVO COUTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GUSTAVO GONÇALVES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GUSTAVO HADRYAN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GUSTAVO HENRIQUE,0,0,0,0,0,0,0,0,370,405,4,10,1,7,2
GUSTAVO KIENG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GUSTAVO OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GUSTAVO ONORIO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GUSTAVO PAGANO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GUSTAVO POSSAMAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GUSTAVO VINICIUS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GUSTTAVO GUSMÃO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GYA ACKOO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GYAN CARLOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HA YEON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HADASSA,29,0,0,0,0,0,0,0,0,0,0,1,0,1,0
HADASSA EMANUELLE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HADASSA EMILY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HADASSA IRIS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HADASSA OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HADASSA VITORIA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
HAGATA BLANC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HANA PARAKANÃ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HANIELLY DAVI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HANNA PATRICIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HARAWAKI KARAJÁ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HARLEY DANIEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HARON SALATIEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HAYLLA BRENDHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HAYORAN JACKSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HAYSHA VITORIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HAYU MANEIRO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HECTOR CRISTIAN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HEICKLLA WISLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HEITOR,19580,21373,22452,24242,26979,6696,13962,7504,4522,3395,22,5,1,0,0
HEITOR ALBERTO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HEITOR FELIPE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HEITOR GABRIEL,0,0,0,0,0,962,302,140,0,0,0,0,1,0,0
HEITOR PETERLE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HEITOR ROBERTO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HELANO JESUINO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HELEN CRISTINA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HELENA,25071,24966,24084,23353,25178,7391,10044,4800,3449,2434,7,0,0,0,0
HELENA FIGUEIREDO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HELENA MARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HELENA VICTORIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HELENA VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
HELLEN CRISTINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HELLEN OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HELLEN VITÓRIA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
HELLENA VICTÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HELOA THAYANA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HELOISA,9523,10604,11475,11728,13680,3087,1178,1191,1139,1153,5,0,0,0,0
HELOISA CANDIDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HELOISA POGERE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HELOISE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HELOÁ,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
HELOÁ LOBO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HELOÁ VALLENTINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HELOÍSA,0,0,0,0,0,0,2587,1677,91,0,0,0,0,0,0
HELOÍSA STAHLHÖFER,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HENDERSON KAMILLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HENRIC,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HENRIQUE,3492,3810,5793,5446,6157,1081,2592,738,202,129,4,0,2,0,2
HENRIQUE DUTRA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HENRIQUE EMANUEL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HENRIQUE FERRARESI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HENRIQUE GABRIEL,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
HENRY,3449,3622,3860,2704,0,0,0,0,0,0,0,0,0,0,0
HENZO GABRIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HEOKA PARAKANÃ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HERICK RAFAEL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HERICLEYSON,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HERNANES BERNALDINO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HEVILLEN ESTRELA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HEZRON AMBROSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HIAGO,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HIAGO AUGUSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HIAGO MATHEUS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
HIANNA ALVINO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HIARLLEY EDUARDO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HIGHLANDER,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HIGOR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HILARY RAFAELA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HILLARY VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HILQUIAS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HIUDE VIALLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HOGI KALAPALO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HOSANNAS GRACE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HUAN CARLOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUDSON ARIEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HUGO HENRICH,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HUGO JOSÉ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUGO VAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HYAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HYOHANN PEDRO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HÉLIO CARLOS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IAN AUGUSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IAN GABRIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IAN JUNIOR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IAN KAIQUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IAN MURILO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IANA LARA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IANA VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IANDRA KETHELIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IARA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IARA CRISTINA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IARA GABRIELLY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IARA MIRANDA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IARA SOFIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IARA THOMAZ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IARLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IASMIN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IASMIR RAPOSO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IASMYM DANIELY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ICARO ARTHUR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ICARO GUSTAVO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ICARO KAYLAN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ICARO YAN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ICLENA CASTRO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ICOLO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IDEREYA PARAKANÃ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IDJARUA KARAJÁ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IGOR,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
IGOR DANIEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IGOR GABRIEL,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
IGOR RAFAEL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IGOR SAMUEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IKARO BRUNO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IKARO KEVIN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ILANA LOREN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ILIYAS CUNHA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
INAUÁ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INGRED VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
INGRID EDUARDA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
INGRID LORRANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INGRID MAYSA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
INGRID ROGGEMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INGRID TALLYTA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
INGRID VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
INGRID YASMIM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
INGRIDY VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IONARA SANA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IRAN CASTRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IRAPA GUAJA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IRIS LISBOA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IRIS MONTSERRAT,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IRLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISAAC,9483,9015,9578,8286,5726,0,643,34,0,0,4,0,3,0,0
ISAAC AZAEL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISAAC FONSECA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ISAAC GABRIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ISAAC GONÇALVES,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ISAAC JOSÉ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ISAAC LUCAS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISAAC THOMAS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ISABEL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ISABEL CALAZANS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ISABEL FAGIANI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISABEL MACHADO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISABEL VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISABELA,242,0,0,298,1198,448,45,240,137,113,0,3,4,3,0
ISABELA ALMEIDA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISABELA BELARMINO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ISABELA BRAGA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ISABELA CAIXETA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISABELA CATRINQUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ISABELA CRISTINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ISABELA FELIPE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISABELA GABRIELA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ISABELA SOFIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ISABELA TURREK,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISABELE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISABELI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ISABELI ARRUDA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISABELI CRISTINA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ISABELI KAROLINE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISABELLA,2016,3878,3668,5177,9045,1480,4265,3386,3161,2599,11,8,0,0,0
ISABELLA BEATRIZ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ISABELLA BONTEMPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ISABELLA CERICATTO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ISABELLA GRACE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISABELLA GUIMARÃES,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ISABELLA MOLL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISABELLA PAMELA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISABELLA ROCAMONJE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISABELLA SANTINA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISABELLA SOFIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISABELLA SOPHIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISABELLA VICTORIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ISABELLA VITORIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ISABELLA YLLANA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISABELLE,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
ISABELLE EDUARDA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISABELLE MAYANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ISABELLE PINHEIRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ISABELLY,0,0,0,0,94,0,270,161,183,169,28,1,0,0,0
ISABELLY BRITO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ISABELLY CAMILO,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ISABELLY CRISTINY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ISABELLY LUISA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISABELLY PYÊTRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ISABELLY VICKTÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISABELLY VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
ISABELLY YASMIN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ISABELY,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
ISABELY CATARINE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISABELY COGORNI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISAC FRAGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ISACC SAMUEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISACK ARCANGELA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ISACK SALATIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISADORA,2270,1672,2457,2964,4918,1186,1327,720,686,1269,22,3,3,0,0
ISADORA CORRÊA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISADORA FREIRE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISADORA GUIMARÃES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISADORA HELENA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ISADORA MARIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ISADORA MIRANDA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISADORA REGYNA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISADORA ZAMBERLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISAEL GALGANO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISAELENYS ISABEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISAIAH PHILIPPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ISAIAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ISAIAS GABRIEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISAIAS LEONARDO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISAKI NAKAMURA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ISAQUE,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ISAQUE EMANUEL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISAQUIEL ARCANJO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISIS,9778,7940,7499,4538,36,0,0,0,0,0,0,0,0,0,0
ISMAEL,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
ISMAEL DAVI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISMAEL ESTEVÃO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ISMAEL GONZAGA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISMAEL MORI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISMAEL WAGNER,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISRAEL,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
ISRAEL ADRIANO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ISRAEL ADRYAN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ISRAEL AMARO,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ISRAEL ANGELO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ISRAEL ARRUDA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ISRAEL GONÇALVES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ITALLO GABRIEL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ITALO ERICK,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ITALO JUNIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ITAUANNY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IVALDO WAIKA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IVANA IVONI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IVANILDO PALIMITHELI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IVINY VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IVONARA MONARA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IZABEL CRISTINA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IZABELA ALMEIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IZABELA TAINÁ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IZABELLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
